CustomerID,recency,frequency,monetary,first_purchase,last_purchase,country,n_unique_products,avg_order_value,tenure_days,purchase_rate,clv,R_score,F_score,M_score,RFM_score,segment,churned
15480,116,1,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,45,905.5,116,0.25862068965517243,2810.17,2,1,3,6,At Risk,1
15482,16,12,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,46,921.2466666666666,359,1.0027855153203342,11085.75,4,5,5,14,Champions,0
15483,161,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,74,58.4525,267,0.449438202247191,315.25,2,4,1,7,Potential Loyalists,1
15484,1,4,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,135,898.5775,78,1.5384615384615383,16589.12,5,4,5,14,Champions,0
15485,30,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,59,858.3333333333334,373,0.24128686327077747,2485.25,4,3,5,12,Loyal Customers,0
15488,93,1,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,2,91.32000000000001,93,0.3225806451612903,353.5,2,1,1,4,Lost,1
15489,23,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,47,378.0933333333333,211,0.4265402843601896,1935.26,4,3,4,11,Loyal Customers,0
15491,95,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,108,516.6816666666667,236,0.7627118644067797,4728.95,2,5,5,12,Loyal Customers,1
15492,28,2,659.4599999999999,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,32,329.72999999999996,74,0.8108108108108107,3208.18,4,3,3,10,Loyal Customers,0
15493,33,5,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,177,400.36,271,0.5535055350553506,2659.22,4,4,4,12,Loyal Customers,0
15494,21,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,120,649.615,121,0.49586776859504134,3865.48,4,3,4,11,Loyal Customers,0
15497,18,2,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,13,631.1,320,0.1875,1419.98,4,3,4,11,Loyal Customers,0
15498,3,27,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,360,493.2,367,2.20708446866485,13062.41,5,5,5,15,Champions,0
15500,8,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,64,282.89,81,1.4814814814814814,5029.16,5,4,4,13,Champions,0
15502,16,12,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,164,865.4108333333334,369,0.975609756097561,10131.64,4,5,5,14,Champions,0
15503,363,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,66,147.09,363,0.08264462809917356,145.87,1,1,1,3,Lost,1
15504,81,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,13,52.83,81,0.37037037037037035,234.8,2,1,1,4,Lost,0
15505,53,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,90,722.192,155,0.9677419354838709,8386.75,3,4,5,12,Loyal Customers,0
15506,23,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,121,326.42,139,0.6474820143884892,2536.21,4,3,4,11,Loyal Customers,0
15507,172,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,41,492.36,172,0.1744186046511628,1030.52,2,1,3,6,At Risk,1
15508,189,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,78,166.71166666666667,235,0.7659574468085106,1532.33,1,5,4,10,Loyal Customers,1
15510,331,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,1,250.0,331,0.09063444108761329,271.9,1,1,1,3,Lost,1
15511,12,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,117,181.846,85,1.7647058823529411,3850.86,5,4,3,12,Loyal Customers,0
15512,156,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,7,60.5,360,0.16666666666666666,121.0,2,3,1,6,At Risk,1
15513,33,19,14758.220000000001,2010-12-01 11:22:00,2011-11-06 14:36:00,United Kingdom,183,776.7484210526317,374,1.5240641711229947,14205.77,4,5,5,14,Champions,0
15514,12,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,96,376.31454545454545,364,0.9065934065934066,4093.97,5,5,5,15,Champions,0
15516,45,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom,15,20.81,47,1.9148936170212767,478.19,3,3,1,7,Potential Loyalists,0
15517,233,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,27,267.03,233,0.12875536480686695,412.58,1,1,2,4,Lost,1
15518,64,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,United Kingdom,135,242.80625,332,0.7228915662650602,2106.27,3,5,4,12,Loyal Customers,0
15520,2,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,18,343.5,2,1.0,4122.0,5,1,2,8,Potential Loyalists,0
15521,40,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,United Kingdom,116,375.025,255,0.9411764705882353,4235.58,3,5,5,13,Champions,0
15522,33,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom,47,199.42,88,0.6818181818181819,1631.62,4,3,2,9,Potential Loyalists,0
15523,84,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,10,412.01000000000005,84,0.35714285714285715,1765.76,2,1,2,5,At Risk,0
15524,25,1,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,1,440.0,25,1.0,5280.0,4,1,2,7,Potential Loyalists,0
15525,2,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,United Kingdom,133,275.3066666666667,373,0.24128686327077747,797.13,5,3,3,11,Loyal Customers,0
15526,33,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom,4,74.22,33,1.8181818181818181,1619.35,4,3,1,8,Potential Loyalists,0
15527,19,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,United Kingdom,127,303.7225,354,0.6779661016949152,2470.96,4,5,5,14,Champions,0
15528,254,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,26,229.33,254,0.11811023622047244,325.03,1,1,1,3,Lost,1
15529,23,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,415,363.20272727272726,367,0.899182561307902,3919.03,4,5,5,14,Champions,0
15530,22,4,1502.35,2011-04-07 11:16:00,2011-11-18 12:25:00,United Kingdom,90,375.5875,247,0.4858299595141701,2189.66,4,4,4,12,Loyal Customers,0
15531,8,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,196,1003.72,30,2.0,24089.28,5,3,4,12,Loyal Customers,0
15532,25,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,United Kingdom,205,395.2325,358,0.33519553072625696,1589.76,4,4,4,12,Loyal Customers,0
15533,19,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom,73,269.19,89,1.0112359550561798,3266.58,4,3,3,10,Loyal Customers,0
15535,173,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,55,134.1,328,0.36585365853658536,588.73,2,4,3,9,Potential Loyalists,1
15537,163,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,24,110.92,163,0.18404907975460122,244.98,2,1,1,4,Lost,1
15539,7,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,41,538.46,7,1.0,6461.52,5,1,3,9,Potential Loyalists,0
15540,11,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,15,213.3,11,1.0,2559.6,5,1,1,7,Potential Loyalists,0
15541,114,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,29,85.13000000000001,114,0.2631578947368421,268.83,2,1,1,4,Lost,1
15543,288,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,26,127.86,288,0.10416666666666667,159.82,1,1,1,3,Lost,1
15544,9,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,122,394.0788888888889,373,0.7238605898123325,3423.1,5,5,5,15,Champions,0
15545,54,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom,78,146.35999999999999,371,0.16172506738544473,284.04,3,3,2,8,Potential Loyalists,0
15547,7,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,441,353.9171428571429,362,1.160220994475138,4927.47,5,5,5,15,Champions,0
15549,77,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,United Kingdom,104,564.42,316,0.2848101265822785,1929.03,2,3,4,9,Potential Loyalists,0
15550,4,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,43,143.9075,302,0.3973509933774835,686.18,5,4,3,12,Loyal Customers,0
15551,37,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,United Kingdom,29,436.06,37,0.8108108108108107,4242.75,3,1,2,6,At Risk,0
15552,217,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,United Kingdom,17,90.12,217,0.1382488479262673,149.51,1,1,1,3,Lost,1
15553,60,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom,51,437.23,60,0.5,2623.38,3,1,2,6,At Risk,0
15554,278,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom,14,217.2,278,0.1079136690647482,281.27,1,1,1,3,Lost,1
15555,12,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,401,300.323125,369,1.3008130081300813,4687.97,5,5,5,15,Champions,0
15556,24,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom,31,279.77,24,1.0,3357.24,4,1,2,7,Potential Loyalists,0
15557,29,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom,16,473.65000000000003,29,1.0,5683.8,4,1,2,7,Potential Loyalists,0
15561,12,4,800.59,2011-05-08 11:38:00,2011-11-28 11:07:00,United Kingdom,27,200.1475,216,0.5555555555555556,1334.32,5,4,3,12,Loyal Customers,0
15562,352,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,United Kingdom,1,134.55,352,0.08522727272727273,137.61,1,1,1,3,Lost,1
15563,22,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,United Kingdom,88,350.11,359,0.3342618384401114,1404.34,4,4,4,12,Loyal Customers,0
15565,50,2,173.16,2011-09-30 10:44:00,2011-10-20 14:33:00,United Kingdom,8,86.58,71,0.8450704225352113,877.99,3,3,1,7,Potential Loyalists,0
15567,19,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,United Kingdom,7,186.01,19,1.0,2232.12,4,1,1,6,At Risk,0
15568,3,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,United Kingdom,27,252.76333333333332,73,1.2328767123287672,3739.51,5,3,3,11,Loyal Customers,0
15569,104,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,United Kingdom,27,275.142,332,0.45180722891566266,1491.73,2,4,4,10,Loyal Customers,1
15570,7,12,4165.52,2010-12-05 12:57:00,2011-12-02 14:47:00,United Kingdom,231,347.1266666666667,369,0.975609756097561,4063.92,5,5,5,15,Champions,0
15571,12,4,650.4300000000001,2011-09-22 13:15:00,2011-11-28 10:02:00,United Kingdom,47,162.60750000000002,78,1.5384615384615383,3001.98,5,4,3,12,Loyal Customers,0
15572,5,7,2552.86,2011-03-06 14:44:00,2011-12-05 10:09:00,United Kingdom,166,364.69428571428574,278,0.7553956834532374,3305.86,5,5,5,15,Champions,0
15573,32,2,607.45,2011-09-15 12:16:00,2011-11-08 11:38:00,United Kingdom,88,303.725,86,0.6976744186046512,2542.81,4,3,3,10,Loyal Customers,0
15574,178,4,702.25,2010-12-02 15:46:00,2011-06-15 12:01:00,United Kingdom,131,175.5625,372,0.3225806451612903,679.6,2,4,3,9,Potential Loyalists,1
15576,38,1,940.6700000000001,2011-11-02 12:03:00,2011-11-02 12:03:00,United Kingdom,43,940.6700000000001,38,0.7894736842105263,8911.61,3,1,3,7,Potential Loyalists,0
15577,151,3,258.88,2011-02-07 13:32:00,2011-07-11 17:03:00,United Kingdom,39,86.29333333333334,305,0.29508196721311475,305.56,2,3,2,7,Potential Loyalists,1
15578,162,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,United Kingdom,13,127.1,162,0.18518518518518517,282.44,2,1,1,4,Lost,1
15579,69,2,348.6,2011-01-30 12:09:00,2011-10-02 12:45:00,United Kingdom,45,174.3,314,0.19108280254777069,399.67,3,3,2,8,Potential Loyalists,0
15581,121,13,3679.9700000000003,2010-12-08 14:38:00,2011-08-11 09:38:00,United Kingdom,134,283.0746153846154,366,1.0655737704918034,3619.64,2,5,5,12,Loyal Customers,1
15582,25,3,682.9100000000001,2011-05-03 13:36:00,2011-11-15 09:55:00,United Kingdom,39,227.63666666666668,220,0.4090909090909091,1117.49,4,3,3,10,Loyal Customers,0
15584,24,4,725.11,2011-06-30 16:39:00,2011-11-16 10:55:00,United Kingdom,89,181.2775,162,0.7407407407407407,1611.36,4,4,3,11,Loyal Customers,0
15585,177,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,United Kingdom,31,455.3,177,0.1694915254237288,926.03,2,1,2,5,At Risk,1
15587,50,4,913.6800000000001,2010-12-23 09:59:00,2011-10-20 13:37:00,United Kingdom,3,228.42000000000002,352,0.34090909090909094,934.45,3,4,3,10,Loyal Customers,0
15589,256,3,478.53000000000003,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom,28,159.51000000000002,311,0.28938906752411575,553.93,1,3,2,6,At Risk,1
15592,47,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,United Kingdom,24,388.58,47,0.6382978723404256,2976.36,3,1,2,6,At Risk,0
15593,71,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,United Kingdom,5,199.8,71,0.4225352112676056,1013.07,3,1,1,5,At Risk,0
15594,16,5,1771.78,2011-04-19 10:08:00,2011-11-24 08:53:00,United Kingdom,85,354.356,235,0.6382978723404256,2714.22,4,4,4,12,Loyal Customers,0
15596,101,5,1406.59,2010-12-09 16:10:00,2011-08-31 10:55:00,United Kingdom,51,281.318,365,0.4109589041095891,1387.32,2,4,4,10,Loyal Customers,1
15597,35,1,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,United Kingdom,22,324.57,35,0.8571428571428571,3338.43,3,1,2,6,At Risk,0
15598,53,1,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,United Kingdom,14,240.68,53,0.5660377358490566,1634.81,3,1,1,5,At Risk,0
15599,27,2,761.74,2011-05-19 13:05:00,2011-11-13 11:44:00,United Kingdom,50,380.87,204,0.29411764705882354,1344.25,4,3,3,10,Loyal Customers,0
15601,11,14,6776.56,2010-12-02 10:39:00,2011-11-28 15:15:00,United Kingdom,230,484.04,373,1.126005361930295,6540.38,5,5,5,15,Champions,0
15602,8,9,1297.8700000000001,2010-12-06 15:35:00,2011-12-01 14:14:00,United Kingdom,30,144.20777777777778,368,0.733695652173913,1269.66,5,5,4,14,Champions,0
15603,79,1,48.480000000000004,2011-09-22 10:04:00,2011-09-22 10:04:00,United Kingdom,2,48.480000000000004,79,0.379746835443038,220.92,2,1,1,4,Lost,0
15604,52,1,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,United Kingdom,17,216.39,52,0.5769230769230769,1498.08,3,1,1,5,At Risk,0
15605,36,5,1198.23,2010-12-01 13:38:00,2011-11-03 14:17:00,United Kingdom,61,239.64600000000002,373,0.40214477211796246,1156.47,3,4,4,11,Loyal Customers,0
15606,61,9,2920.16,2011-01-19 12:07:00,2011-10-09 15:47:00,United Kingdom,48,324.4622222222222,325,0.8307692307692307,3234.64,3,5,5,13,Champions,0
15607,337,1,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,United Kingdom,13,104.76,337,0.08902077151335312,111.91,1,1,1,3,Lost,1
15608,28,4,1093.68,2011-08-11 09:56:00,2011-11-11 13:20:00,United Kingdom,59,273.42,121,0.9917355371900827,3253.92,4,4,4,12,Loyal Customers,0
15609,184,1,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom,16,298.48,184,0.16304347826086957,583.98,1,1,2,4,Lost,1
15610,52,1,112.46000000000001,2011-10-19 10:36:00,2011-10-19 10:36:00,United Kingdom,6,112.46000000000001,52,0.5769230769230769,778.57,3,1,1,5,At Risk,0
15611,10,13,1591.45,2011-01-09 11:32:00,2011-11-30 12:36:00,United Kingdom,23,122.41923076923078,335,1.164179104477612,1710.21,5,5,4,14,Champions,0
15612,36,2,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,United Kingdom,4,97.575,62,0.9677419354838709,1133.13,3,3,1,7,Potential Loyalists,0
15615,10,23,10399.74,2010-12-15 16:21:00,2011-11-29 14:42:00,United Kingdom,184,452.1626086956522,359,1.9220055710306407,10428.71,5,5,5,15,Champions,0
15618,33,4,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,United Kingdom,39,194.21275,137,0.8759124087591241,2041.36,4,4,3,11,Loyal Customers,0
15619,11,1,336.40000000000003,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom,3,336.40000000000003,11,1.0,4036.8,5,1,2,8,Potential Loyalists,0
15620,57,3,1553.18,2010-12-16 14:34:00,2011-10-14 12:41:00,United Kingdom,92,517.7266666666667,358,0.25139664804469275,1561.86,3,3,4,10,Loyal Customers,0
15621,4,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,United Kingdom,11,323.2575,22,4.0,15516.36,5,4,4,13,Champions,0
15622,43,9,3709.56,2011-03-02 13:42:00,2011-10-27 16:44:00,United Kingdom,169,412.17333333333335,282,0.9574468085106382,4735.61,3,5,5,13,Champions,0
15623,141,1,301.03,2011-07-21 17:26:00,2011-07-21 17:26:00,United Kingdom,19,301.03,141,0.2127659574468085,768.59,2,1,2,5,At Risk,1
15624,117,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom,26,147.0325,256,0.46875,827.06,2,4,3,9,Potential Loyalists,1
15625,104,4,1534.26,2011-04-18 14:01:00,2011-08-28 10:21:00,United Kingdom,44,383.565,235,0.5106382978723405,2350.36,2,4,4,10,Loyal Customers,1
15626,75,2,675.8,2011-01-14 10:10:00,2011-09-26 10:03:00,United Kingdom,49,337.9,330,0.18181818181818182,737.24,2,3,3,8,Potential Loyalists,0
15628,5,9,2870.2400000000002,2010-12-08 09:51:00,2011-12-05 10:24:00,United Kingdom,85,318.91555555555556,367,0.7356948228882835,2815.49,5,5,5,15,Champions,0
15630,45,2,1186.35,2011-05-19 10:16:00,2011-10-25 15:36:00,United Kingdom,57,593.175,205,0.29268292682926833,2083.35,3,3,4,10,Loyal Customers,0
15632,16,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,United Kingdom,107,410.66375,275,0.8727272727272728,4300.77,4,5,5,14,Champions,0
15634,17,1,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,United Kingdom,15,243.55,17,1.0,2922.6,4,1,1,6,At Risk,0
15636,90,2,724.76,2011-03-02 14:50:00,2011-09-11 11:17:00,United Kingdom,20,362.38,282,0.2127659574468085,925.23,2,3,3,8,Potential Loyalists,0
15637,53,1,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,United Kingdom,15,223.36,53,0.5660377358490566,1517.16,3,1,1,5,At Risk,0
15639,134,1,425.32,2011-07-28 14:30:00,2011-07-28 14:30:00,United Kingdom,25,425.32,134,0.22388059701492538,1142.65,2,1,2,5,At Risk,1
15640,4,15,12515.66,2010-12-02 15:40:00,2011-12-05 14:35:00,United Kingdom,240,834.3773333333334,372,1.2096774193548387,12111.93,5,5,5,15,Champions,0
15641,105,4,1887.2,2010-12-15 14:45:00,2011-08-26 14:04:00,United Kingdom,102,471.8,359,0.3342618384401114,1892.46,2,4,4,10,Loyal Customers,1
15643,192,3,664.0,2011-03-02 14:34:00,2011-06-01 07:38:00,United Kingdom,31,221.33333333333334,282,0.3191489361702127,847.66,1,3,3,7,Potential Loyalists,1
15644,166,4,813.0,2011-03-23 15:37:00,2011-06-26 14:54:00,United Kingdom,166,203.25,261,0.4597701149425288,1121.38,2,4,3,9,Potential Loyalists,1
15645,19,1,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,United Kingdom,50,612.01,19,1.0,7344.12,4,1,3,8,Potential Loyalists,0
15646,158,3,447.64000000000004,2010-12-02 16:59:00,2011-07-05 09:53:00,United Kingdom,35,149.21333333333334,372,0.24193548387096772,433.2,2,3,2,7,Potential Loyalists,1
15648,204,2,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,United Kingdom,23,328.675,267,0.2247191011235955,886.31,1,3,3,7,Potential Loyalists,1
15649,336,2,816.0,2010-12-07 10:06:00,2011-01-07 13:34:00,United Kingdom,1,408.0,368,0.16304347826086957,798.26,1,3,3,7,Potential Loyalists,1
15651,37,3,646.3,2011-03-24 08:56:00,2011-11-03 08:41:00,United Kingdom,27,215.4333333333333,261,0.3448275862068966,891.45,3,3,3,9,Potential Loyalists,0
15652,91,1,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,United Kingdom,21,337.74,91,0.32967032967032966,1336.11,2,1,2,5,At Risk,1
15653,93,2,877.4399999999999,2011-08-16 09:50:00,2011-09-08 10:49:00,United Kingdom,4,438.71999999999997,116,0.5172413793103449,2723.09,2,3,3,8,Potential Loyalists,1
15654,9,2,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,United Kingdom,15,461.265,26,2.0,11070.36,5,3,3,11,Loyal Customers,0
15655,243,1,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom,34,560.67,243,0.1234567901234568,830.62,1,1,3,5,At Risk,1
15656,45,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,United Kingdom,46,187.125,284,0.4225352112676056,948.8,3,4,3,10,Loyal Customers,0
15657,23,1,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,United Kingdom,1,30.0,23,1.0,360.0,4,1,1,6,At Risk,0
15658,190,5,1024.1000000000001,2010-12-02 10:53:00,2011-06-02 15:22:00,United Kingdom,40,204.82000000000002,373,0.40214477211796246,988.41,1,4,4,9,Potential Loyalists,1
15659,44,1,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,United Kingdom,11,306.45,44,0.6818181818181819,2507.32,3,1,2,6,At Risk,0
15660,25,9,1600.86,2010-12-09 09:49:00,2011-11-14 16:58:00,United Kingdom,55,177.87333333333333,366,0.7377049180327869,1574.62,4,5,4,13,Champions,0
15661,317,2,309.8,2011-01-05 12:32:00,2011-01-26 13:56:00,United Kingdom,4,154.9,339,0.17699115044247787,328.99,1,3,2,6,At Risk,1
15663,106,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,United Kingdom,9,138.14,106,0.2830188679245283,469.15,2,1,1,4,Lost,1
15664,51,1,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,United Kingdom,17,386.43,51,0.5882352941176471,2727.74,3,1,2,6,At Risk,0
15665,168,2,2242.01,2011-04-10 15:09:00,2011-06-24 14:57:00,United Kingdom,92,1121.005,243,0.2469135802469136,3321.5,2,3,5,10,Loyal Customers,1
15667,40,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom,13,301.32,40,0.75,2711.88,3,1,2,6,At Risk,0
15668,218,1,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,United Kingdom,1,76.32000000000001,218,0.13761467889908258,126.03,1,1,1,3,Lost,1
15669,40,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,United Kingdom,31,171.085,264,0.45454545454545453,933.19,3,4,3,10,Loyal Customers,0
15670,297,1,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,United Kingdom,12,173.05,297,0.10101010101010101,209.76,1,1,1,3,Lost,1
15671,19,7,2657.13,2011-03-14 09:37:00,2011-11-21 12:43:00,United Kingdom,52,379.59000000000003,271,0.7749077490774908,3529.77,4,5,5,14,Champions,0
15673,88,4,2881.02,2011-01-16 16:25:00,2011-09-12 16:12:00,United Kingdom,107,720.255,327,0.36697247706422015,3171.77,2,4,5,11,Loyal Customers,0
15674,73,5,2446.6,2011-03-30 09:19:00,2011-09-27 15:17:00,United Kingdom,88,489.32,255,0.5882352941176471,3454.02,2,4,5,11,Loyal Customers,0
15675,81,3,323.69,2011-03-04 14:21:00,2011-09-19 13:48:00,United Kingdom,20,107.89666666666666,280,0.3214285714285714,416.17,2,3,2,7,Potential Loyalists,0
15676,19,3,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,United Kingdom,191,1145.2533333333333,284,0.31690140845070425,4355.19,4,3,5,12,Loyal Customers,0
15677,49,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,United Kingdom,33,657.23,49,0.6122448979591837,4828.63,3,1,3,7,Potential Loyalists,0
15678,53,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,United Kingdom,12,352.7,53,0.5660377358490566,2395.7,3,1,2,6,At Risk,0
15679,24,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,United Kingdom,98,195.32,183,0.6557377049180328,1536.94,4,4,3,11,Loyal Customers,0
15680,9,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,United Kingdom,61,444.56,366,0.24590163934426232,1311.82,5,3,4,12,Loyal Customers,0
15681,25,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,United Kingdom,32,285.232,280,0.5357142857142857,1833.63,4,4,4,12,Loyal Customers,0
15683,117,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,United Kingdom,10,193.75,117,0.25641025641025644,596.15,2,1,1,4,Lost,1
15687,9,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,United Kingdom,119,332.56666666666666,330,0.8181818181818182,3265.2,5,5,5,15,Champions,0
15689,120,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,United Kingdom,8,127.05,362,0.16574585635359115,252.7,2,3,2,7,Potential Loyalists,1
15690,4,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,United Kingdom,19,119.88,101,0.594059405940594,854.59,5,3,1,9,Potential Loyalists,0
15691,252,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,United Kingdom,2,136.8,252,0.11904761904761904,195.43,1,1,1,3,Lost,1
15692,28,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,United Kingdom,12,191.04,28,1.0,2292.48,4,1,1,6,At Risk,0
15694,1,14,6479.4,2010-12-02 07:49:00,2011-12-09 09:44:00,United Kingdom,42,462.8142857142857,373,1.126005361930295,6253.58,5,5,5,15,Champions,0
15695,267,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,United Kingdom,22,204.99,267,0.2247191011235955,552.78,1,3,2,6,At Risk,1
15696,33,8,2736.46,2011-01-17 11:24:00,2011-11-06 14:02:00,United Kingdom,140,342.0575,327,0.7339449541284403,3012.62,4,5,5,14,Champions,0
15699,18,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,United Kingdom,18,309.65,18,1.0,3715.8,4,1,2,7,Potential Loyalists,0
15700,172,2,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,United Kingdom,85,348.34,173,0.3468208092485549,1449.74,2,3,3,8,Potential Loyalists,1
